id,n_authors,len_char_title,len_word_title,len_char_abstract,len_word_abstract,n_keywords,ref_len,ref_latest,num_recent_refs,contains_ml_keyword,avg_sent_len,abs_glove_avg,contains_sota,avg_ref_length,num_sections,contains_appendix,fig_tab_eqn_count,contains_table,contains_figure,contains_equation,iclr_references,label,ref_latest_depth
2017_BkbY4psgg,3,64,7,979,138,1,6,2016,6,1,22.714285714285715,0.06309196352958679,0,91,30,1,11,1,1,1,0,Accept,2
2020_BJl2_nVFPB,5,84,10,1343,205,6,46,2019,34,1,38.833333333333336,0.046782236546278,0,41,18,1,19,1,1,0,5,Accept,2
2019_B1g-X3RqKm,10,43,7,1537,244,8,43,2017,30,1,30.11111111111111,0.059949278831481934,0,247,24,1,14,1,1,0,1,Reject,3
2020_SyglyANFDr,3,77,10,1371,208,6,30,2019,25,1,33.142857142857146,0.0635911077260971,0,37,37,1,15,0,1,1,0,Reject,2
2018_S1XXq6lRW,3,44,5,1060,176,3,23,2017,8,0,23.25,0.050595980137586594,0,39,25,0,13,1,1,0,0,Reject,2
2020_S1evHerYPr,3,79,9,689,90,3,61,2020,41,1,19.333333333333332,0.06448717415332794,0,67,17,1,47,1,1,1,11,Accept,1
2020_rkgvXlrKwH,5,74,11,934,143,8,49,2020,38,1,22.875,0.05140731856226921,1,27,40,1,19,1,1,0,3,Accept,1
2020_BJxeHyrKPB,3,71,7,1217,181,5,34,2019,29,1,30.285714285714285,0.07738000154495239,1,44,27,1,45,1,1,1,2,Reject,2
2020_H1xzdlStvB,4,125,16,1731,251,0,31,2029,30,1,31.3,0.04989169165492058,1,31,15,1,12,1,1,1,2,Reject,-8
2019_rklQas09tm,3,50,6,1140,173,4,52,2018,48,0,25.25,0.053035248070955276,1,60,12,1,7,1,1,1,0,Reject,2
2020_rygMWT4twS,2,74,9,1259,183,3,29,2018,19,1,21.6,0.06445860117673874,0,90,32,0,12,1,1,0,6,Reject,3
2019_rygjN3C9F7,2,37,4,1067,149,4,52,2018,30,0,18.22222222222222,0.08217229694128036,0,53,15,1,17,1,1,1,0,Reject,2
2020_HJxkvlBtwH,4,43,5,810,116,5,42,2019,36,1,27.0,0.06669218838214874,0,196,14,1,33,1,1,1,2,Reject,2
2017_rJXTf9Bxg,3,58,7,908,126,1,40,2016,37,1,20.285714285714285,0.046837080270051956,0,39,14,1,16,0,1,0,0,Reject,2
2019_HyEtjoCqFX,3,54,5,1171,156,4,47,2018,30,0,20.22222222222222,0.05658994987607002,0,37,16,1,26,1,1,1,0,Accept,2
2020_SyeRIgBYDB,2,30,3,1206,185,5,17,2019,11,1,23.333333333333332,0.059274207800626755,0,29,8,0,5,1,1,1,1,Reject,2
2020_Syl89aNYwS,4,56,6,1264,169,6,37,2019,33,1,34.166666666666664,0.06186659261584282,0,53,21,0,31,0,1,1,2,Reject,2
2020_SJl3h2EYvS,4,64,9,843,122,3,33,2019,28,1,25.166666666666668,0.057578109204769135,0,41,13,1,17,1,1,1,1,Reject,2
2019_ByxGSsR9FQ,2,31,3,888,132,4,37,2019,34,1,24.5,0.06356843560934067,1,238,25,1,43,1,1,1,3,Accept,1
2018_rJBwoM-Cb,3,49,8,528,74,2,0,0,0,1,36.333333333333336,0.06693338602781296,0,0,4,0,0,0,0,0,0,Reject,2019
2020_Hye-p0VFPB,3,85,12,1379,195,0,27,2018,23,1,29.125,0.08049649000167847,0,80,12,1,29,1,1,1,0,Reject,3
2020_HJli2hNKDH,5,51,5,746,107,8,64,2019,56,0,30.25,0.05887438729405403,0,39,28,1,13,1,1,1,3,Accept,2
2020_ryeK6nNFDr,7,87,10,1713,252,0,33,2018,23,0,31.7,0.06090598180890083,1,500,13,1,14,1,1,0,2,Reject,3
2020_BJxSWeSYPB,6,81,8,1276,182,0,37,2019,34,0,35.166666666666664,0.049824271351099014,0,42,12,1,35,1,1,1,0,Reject,2
2019_Hyx6Bi0qYm,6,65,7,1623,222,3,37,2018,29,1,27.8,0.07171539962291718,0,39,12,0,18,0,1,1,1,Accept,2
2020_rylvYaNYDH,3,72,9,1364,220,3,45,2018,40,0,23.6,0.06738446652889252,0,34,21,1,25,1,1,1,2,Accept,3
2020_SygD31HFvB,3,81,11,1005,148,3,17,2019,16,1,28.333333333333332,0.06840664148330688,0,60,1,1,19,1,0,1,0,Reject,2
2019_r1f0YiCctm,3,80,12,1642,235,6,17,2018,8,1,35.125,0.07178601622581482,1,19,10,1,3,1,1,0,2,Accept,2
2019_B1x0enCcK7,3,66,8,1167,177,2,26,2018,19,0,22.88888888888889,0.07608740776777267,0,33,21,1,20,1,1,1,1,Reject,2
2017_SyW2QSige,3,34,3,720,103,0,27,2016,17,0,22.6,0.06797842681407928,0,67,13,0,8,0,1,0,3,Reject,2
2019_H1GaLiAcY7,6,104,15,1324,188,4,41,2018,28,1,22.0,0.043124355375766754,1,483,16,0,13,1,1,0,1,Reject,2
2020_HyezmlBKwr,6,57,5,636,92,2,91,2019,77,0,26.25,0.05981731042265892,0,90,18,1,17,1,1,1,0,Reject,2
2019_S1gUVjCqKm,3,58,7,1012,153,1,25,2018,15,1,16.9,0.061440497636795044,0,44,12,0,4,0,1,0,0,Reject,2
2019_SkfTIj0cKX,2,80,11,1569,210,5,29,2017,23,0,26.1,0.057506754994392395,0,47,1,0,36,1,1,1,1,Reject,3
2019_H1l7bnR5Ym,4,62,8,966,130,9,24,2018,20,1,31.4,0.06255701184272766,0,29,19,1,27,1,1,1,0,Accept,2
2017_SJIMPr9eg,2,25,3,771,119,0,10,2016,9,0,33.5,0.0616484060883522,0,161,6,0,12,1,1,0,0,Reject,2
2020_r1lL4a4tDB,3,75,9,953,148,7,37,2019,24,0,33.6,0.0819912925362587,0,53,21,1,27,1,1,1,0,Accept,2
2019_S1eYHoC5FX,3,41,5,741,92,5,49,2018,46,0,37.333333333333336,0.05249994620680809,1,39,17,0,19,1,1,1,3,Accept,2
2018_SJCPLLpaW,4,76,9,512,73,2,10,2017,10,1,21.0,0.08262228220701218,1,31,26,1,38,1,1,1,0,Reject,2
2020_HygpthEtvr,6,81,10,874,128,4,19,2019,14,1,22.285714285714285,0.06892407685518265,0,270,9,1,23,1,1,0,7,Accept,2
2019_S1MB-3RcF7,6,88,9,1049,143,3,33,2018,26,1,26.833333333333332,0.05377036705613136,0,27,22,1,38,1,1,1,0,Reject,2
2019_HyGhN2A5tm,7,25,3,1054,166,3,38,2019,37,1,33.0,0.0437556728720665,0,31,17,1,16,1,1,0,1,Accept,1
2019_HkNGYjR9FX,5,41,4,1374,193,3,45,2018,38,1,25.666666666666668,0.07734275609254837,0,379,16,1,18,1,1,0,3,Accept,2
2019_ByghKiC5YX,5,82,12,699,100,1,32,2018,23,1,32.0,0.047431930899620056,1,39,12,1,20,1,1,1,0,Reject,2
2020_Sylgsn4Fvr,6,55,10,883,130,4,50,2018,28,0,25.5,0.06645529717206955,0,48,19,1,19,0,1,1,0,Accept,3
2017_S11KBYclx,4,55,7,625,82,2,5,2017,3,1,22.25,0.07825291901826859,0,151,19,1,19,1,1,1,1,Accept,1
2018_HJcSzz-CZ,8,57,5,1547,232,3,26,2017,15,1,30.0,0.04248370602726936,0,34,15,1,15,1,1,1,1,Accept,2
2020_r1gc3lBFPH,5,84,13,1325,200,4,16,2019,11,1,25.0,0.051690880209207535,0,429,13,0,5,1,1,1,0,Reject,2
2018_rJbs5gbRW,2,59,9,1144,158,5,3,2016,3,0,26.0,0.05940838158130646,0,20,9,0,19,0,1,0,0,Reject,3
2020_B1lPETVFPS,6,61,6,1223,174,2,25,2019,17,1,22.666666666666668,0.053722281008958817,0,32,18,1,24,1,1,1,1,Reject,2
2018_S16FPMgRZ,5,40,5,1230,174,4,26,2017,25,1,21.7,0.06958461552858353,0,43,9,0,5,1,1,0,0,Reject,2
2019_rkgqCiRqKQ,4,65,8,1127,174,2,30,2018,20,0,27.714285714285715,0.06175237149000168,0,35,14,0,13,1,1,1,0,Reject,2
2020_BJleph4KvS,6,54,8,1049,154,8,46,2019,29,1,19.555555555555557,0.0675789937376976,1,54,16,1,28,1,1,1,4,Reject,2
2017_H13F3Pqll,2,74,11,1246,182,2,32,2016,24,0,30.0,0.049586281180381775,0,212,12,1,22,0,1,0,1,Reject,2
2018_H1DJFybC-,4,58,8,865,156,3,5,2015,3,1,17.333333333333332,0.06651218235492706,0,8,24,0,22,0,1,1,0,Reject,4
2017_B184E5qee,3,56,8,631,99,1,49,2016,22,0,21.0,0.05150659382343292,0,42,9,0,9,1,1,1,0,Accept,2
2018_B1QgVti6Z,2,72,9,1832,277,5,39,2017,28,1,29.454545454545453,0.07425577193498611,0,37,1,0,0,0,0,0,0,Accept,2
2017_B1E7Pwqgl,5,57,7,1017,155,2,24,2017,14,1,23.0,0.06267693638801575,0,33,17,1,14,1,1,1,1,Reject,1
2018_SJZsR7kCZ,4,99,13,1735,251,0,20,2016,17,1,26.636363636363637,0.06816168874502182,0,20,7,0,18,1,1,0,0,Reject,3
2019_ryG2Cs09Y7,2,94,10,1125,160,3,28,2018,28,1,22.125,0.047551874071359634,1,72,14,0,12,1,1,1,0,Reject,2
2018_r1AMITFaW,3,64,7,748,116,7,16,2016,8,1,33.2,0.06352438032627106,0,51,14,1,20,1,1,1,1,Reject,3
2019_rkzUYjCcFm,2,49,6,1757,259,3,29,2017,21,1,24.25,0.059869185090065,0,288,15,0,7,1,1,0,0,Reject,3
2017_S1di0sfgl,3,49,5,968,135,2,55,2016,39,1,29.2,0.04177118465304375,0,50,11,0,15,1,1,1,0,Accept,2
2018_rk1FQA0pW,4,51,6,1936,287,4,38,2017,25,1,28.166666666666668,0.055077649652957916,0,50,19,0,23,1,1,0,0,Reject,2
2020_BJgEd6NYPH,3,60,8,973,133,4,73,2018,51,1,32.2,0.05886503681540489,1,51,23,1,21,1,1,1,0,Reject,3
2020_Hygab1rKDS,3,57,7,1135,165,5,37,2019,28,1,26.571428571428573,0.06541842222213745,0,187,48,1,22,1,1,1,0,Accept,2
2019_r1glehC5tQ,3,42,4,1429,198,5,20,2018,18,1,24.555555555555557,0.046195462346076965,1,100,14,1,21,1,1,0,5,Reject,2
2020_HJxRMlrtPH,3,61,5,711,95,4,44,2019,41,0,18.666666666666668,0.0664982721209526,0,145,18,1,11,0,1,0,0,Reject,2
2020_HJekvT4twr,2,72,11,1031,147,3,11,2018,7,1,26.857142857142858,0.051871299743652344,1,152,11,0,2,0,1,0,0,Reject,3
2019_rkle3i09K7,6,83,10,1480,210,3,41,2018,26,1,31.75,0.05729033052921295,1,39,15,1,21,1,1,0,6,Reject,2
2019_ByxHb3R5tX,4,64,7,1057,162,5,18,2018,13,0,28.0,0.05888671055436134,0,24,15,1,23,0,1,1,3,Reject,2
2020_rklz16Vtvr,5,51,6,1238,164,3,34,2019,32,1,23.625,0.06306986510753632,0,47,9,0,10,1,1,1,0,Reject,2
2019_SyxHKjAcYX,5,65,9,1437,193,6,44,2018,37,1,29.875,0.06977535784244537,0,34,14,1,18,1,1,0,4,Reject,2
2020_B1eoyAVFwH,5,59,6,1132,158,3,39,2019,36,0,20.666666666666668,0.059443674981594086,0,51,12,1,13,1,1,1,1,Reject,2
2020_SylpBgrKPH,3,87,12,947,133,5,48,2019,31,0,25.666666666666668,0.05410775542259216,1,42,16,1,15,1,1,1,1,Reject,2
2019_B1fpDsAqt7,3,47,6,1057,170,0,36,2018,35,1,24.25,0.07683853060007095,0,35,14,1,20,1,1,1,3,Accept,2
2020_HJgLLyrYwB,2,54,6,1476,217,3,30,2019,20,0,31.25,0.04871807619929314,0,36,18,1,32,1,1,1,0,Accept,2
2020_S1e1EAEFPB,3,81,8,898,124,3,55,2019,45,1,23.0,0.06130213662981987,0,62,10,1,17,0,1,0,14,Reject,2
2020_rJleKgrKwS,4,62,8,1038,157,3,26,2019,22,1,30.5,0.05450139194726944,1,136,10,1,7,1,1,1,0,Accept,2
2019_r1Vx_oA5YQ,1,78,8,1318,184,4,20,2018,17,1,18.90909090909091,0.043583549559116364,1,19,14,1,20,1,1,1,1,Reject,2
2019_Hygvln09K7,1,37,5,882,136,2,33,2017,25,0,26.428571428571427,0.06253403425216675,1,654,12,0,8,1,1,0,1,Reject,3
2020_HJxN0CNFPB,3,33,4,806,124,1,17,2019,15,1,19.857142857142858,0.06452792882919312,0,37,18,1,6,1,1,1,0,Reject,2
2019_HJfwJ2A5KX,5,98,11,949,132,4,56,2019,46,1,29.4,0.07651939243078232,0,61,36,1,4,0,1,0,1,Accept,1
2020_B1gqipNYwH,2,42,6,611,78,5,60,2020,38,1,24.25,0.05034971609711647,1,54,29,1,27,1,1,1,4,Accept,1
2020_rJlnOhVYPS,3,106,13,1710,239,3,54,2019,53,1,31.8,0.05332773178815842,1,42,18,1,38,1,1,1,0,Accept,2
2019_rJgbSn09Ym,5,88,11,1265,177,3,36,2019,34,0,27.625,0.06670689582824707,0,48,17,1,20,1,1,0,8,Accept,1
2020_SJgXs1HtwH,4,77,10,1377,191,3,33,2019,31,1,30.571428571428573,0.057588931173086166,0,47,19,0,7,1,1,1,4,Reject,2
2019_BkgosiRcKm,4,78,9,1397,197,5,36,2018,21,0,23.9,0.05798434838652611,1,271,25,1,29,1,1,1,2,Reject,2
2019_SJx5kn0cK7,4,53,7,1459,209,4,32,2018,23,1,27.333333333333332,0.04445026069879532,1,101,13,1,18,1,1,1,3,Reject,2
2018_rkGZuJb0b,5,83,10,682,103,3,25,2017,14,1,29.0,0.07218211889266968,0,194,7,0,14,1,1,1,0,Reject,2
2020_r1lUl6NFDH,5,51,7,1317,188,3,32,2019,30,1,28.375,0.06854955106973648,0,270,14,1,16,1,1,1,1,Reject,2
2017_S1JG13oee,5,59,8,599,87,2,45,2016,28,1,19.8,0.07571081072092056,0,30,28,1,58,1,1,1,2,Reject,2
2017_BkIqod5ll,3,79,9,921,137,2,19,2016,10,1,22.571428571428573,0.061182308942079544,1,273,12,0,7,1,1,0,0,Reject,2
2019_ByxF-nAqYX,2,45,5,600,84,3,46,2017,18,0,24.75,0.03988641873002052,1,44,16,1,2,0,1,0,0,Reject,3
2020_H1ekF2EYDH,1,65,8,856,130,1,31,2018,22,0,19.125,0.048657286912202835,0,35,18,1,27,1,1,0,0,Reject,3
2020_HkgsWxrtPB,4,77,9,937,148,2,44,2018,29,1,34.0,0.06427277624607086,0,39,24,1,54,1,1,1,3,Accept,3
2017_H1W1UN9gg,4,28,3,1047,165,2,16,2016,13,1,22.625,0.06060601398348808,0,29,32,1,45,0,1,1,1,Accept,2
2019_B1eKk2CcKm,6,32,4,711,109,8,22,2018,16,0,31.25,0.10991203039884567,0,53,17,1,24,1,1,1,0,Reject,2
2019_Hygxb2CqKm,2,23,3,845,128,4,30,2018,24,1,24.333333333333332,0.06668779999017715,0,52,21,1,12,1,1,1,3,Accept,2
2020_r1lZ7AEKvB,6,51,7,1590,268,3,29,2019,21,1,28.636363636363637,0.06746887415647507,0,50,17,1,22,1,0,1,3,Accept,2
2020_r1gNLAEFPS,6,50,8,898,138,3,41,2019,30,1,27.666666666666668,0.06711389124393463,1,51,18,0,18,1,1,1,0,Reject,2
2019_S1lTg3RqYQ,5,81,8,1451,219,3,37,2018,35,1,32.875,0.06359393894672394,0,51,13,0,39,1,1,1,2,Accept,2
2020_BklxN0NtvB,4,121,16,1486,221,5,34,2019,30,1,30.375,0.06506598740816116,0,34,12,1,17,1,1,1,0,Reject,2
2020_SygWvAVFPr,5,46,7,1243,179,5,29,2019,23,1,35.833333333333336,0.06660173088312149,1,37,22,1,12,1,1,0,2,Accept,2
2020_H1lNPxHKDH,4,85,15,1265,192,4,35,2019,19,1,31.285714285714285,0.07238736748695374,0,202,18,1,3,0,1,1,1,Accept,2
2020_r1eiu2VtwH,3,69,10,1253,180,3,30,2019,23,1,31.142857142857142,0.05616096034646034,0,44,11,1,9,1,1,0,1,Accept,2
2020_B1xbTlBKwB,3,73,11,1356,203,3,20,2019,13,0,29.5,0.05167780816555023,0,248,1,1,11,1,1,0,0,Reject,2
2018_SJVHY9lCb,3,55,8,922,140,3,8,2017,4,1,22.571428571428573,0.06646721810102463,0,39,7,0,12,1,1,1,0,Reject,2
2019_H1fF0iR9KX,2,78,8,1228,187,4,24,2018,22,1,25.375,0.06138905510306358,0,30,12,1,19,1,1,1,3,Reject,2
2017_rJ8Je4clg,4,86,14,509,73,3,27,2016,16,1,26.333333333333332,0.06428809463977814,0,39,10,1,9,1,1,1,1,Accept,2
2020_H1ep5TNKwr,2,24,3,1121,177,3,24,2018,15,0,32.5,0.06803565472364426,1,677,13,0,13,1,1,0,0,Reject,3
2019_SJeXSo09FQ,3,78,11,1139,172,3,28,2018,28,0,27.0,0.0567195750772953,0,40,11,1,15,1,1,0,0,Accept,2
2020_Skek-TVYvr,5,72,9,955,136,4,16,2087,16,1,20.125,0.06564225256443024,0,212,18,1,10,0,1,0,1,Reject,-66
2018_BJ_wN01C-,4,49,8,949,149,11,5,2017,2,1,22.714285714285715,0.07177775353193283,0,86,9,1,30,0,1,1,0,Accept,2
2017_BJtNZAFgg,3,28,3,911,122,0,32,2016,28,1,35.0,0.06703604757785797,0,40,18,1,8,1,1,0,4,Accept,2
2018_H18uzzWAZ,5,56,6,1719,249,3,16,2018,14,0,25.454545454545453,0.07819885015487671,0,313,28,0,21,1,1,1,0,Reject,1
2017_SkqMSCHxe,3,77,9,805,124,4,19,2016,9,0,17.0,0.061875876039266586,0,404,11,0,22,1,1,1,0,Reject,2
2020_B1lda1HtvB,4,40,5,1101,152,4,53,2019,28,1,24.125,0.05963171645998955,0,40,26,1,43,1,1,1,0,Reject,2
2019_B1M9FjC5FQ,2,45,5,1102,168,4,29,2017,22,1,21.0,0.059520360082387924,0,34,13,0,19,1,1,1,0,Reject,3
2019_S1gBgnR9Y7,4,84,9,1511,214,5,29,2018,22,1,28.6,0.053349148482084274,1,37,9,1,8,1,1,0,0,Reject,2
2020_Hkx7xRVYDr,3,53,5,1442,222,6,24,2018,10,1,37.857142857142854,0.05893465876579285,0,107,22,1,5,1,1,0,0,Accept,3
2020_SkgJOAEtvr,2,59,5,713,109,2,29,2019,26,0,21.5,0.062159813940525055,0,37,1,1,19,1,1,1,0,Reject,2
2020_BJgWbpEtPr,1,29,3,1366,219,7,26,2019,22,1,20.833333333333332,0.04596520960330963,0,761,16,1,7,0,1,0,2,Reject,2
2020_SklsBJHKDS,2,53,6,1098,165,2,30,2019,26,1,28.857142857142858,0.08720039576292038,0,26,15,1,32,1,1,1,4,Reject,2
2019_SyeKf30cFQ,1,67,10,897,121,4,33,2018,32,1,24.333333333333332,0.05717030167579651,0,44,27,1,15,0,1,1,1,Reject,2
2019_SkxZFoAqtQ,4,96,12,1206,179,7,40,2900,36,0,25.125,0.05242031440138817,1,44,15,0,18,1,1,1,1,Reject,-880
2019_SyfIfnC5Ym,4,75,9,1744,253,4,26,2018,21,1,26.545454545454547,0.057328000664711,1,31,19,1,15,1,1,0,4,Accept,2
2019_HJeu43ActQ,3,60,9,1491,208,10,52,2019,26,0,27.11111111111111,0.05704397335648537,1,465,18,1,21,1,1,1,0,Accept,1
2019_Hygm8jC9FQ,4,72,9,1342,183,1,33,2018,27,0,24.444444444444443,0.06656729429960251,1,25,17,1,26,1,1,1,0,Reject,2
2020_Syg6fxrKDB,2,94,14,755,118,3,29,2019,14,0,26.2,0.0683448538184166,0,30,24,1,19,1,1,1,2,Reject,2
2020_Bye-sxHFwB,4,63,8,810,131,0,27,2019,21,1,29.0,0.07986865937709808,0,444,14,0,18,1,1,1,1,Reject,2
2019_r1gVqsA9tQ,4,39,7,809,120,3,19,2018,18,1,18.0,0.05122998356819153,0,28,22,1,15,1,1,1,1,Reject,2
2018_BJ_QxP1AZ,4,68,9,1389,212,3,31,2017,28,1,25.1,0.05745147168636322,1,33,17,0,30,1,1,0,4,Reject,2
2020_S1lRg0VKDr,3,50,6,1121,183,4,23,2019,15,0,29.714285714285715,0.05968693643808365,0,28,11,0,9,1,1,0,1,Reject,2
2020_Bye8hREtvB,3,72,9,671,100,3,32,2019,26,0,28.25,0.06419476121664047,1,70,24,1,8,0,1,1,0,Reject,2
2020_Skgeip4FPr,6,78,12,1156,189,5,32,2019,20,1,26.0,0.07524792850017548,0,32,16,1,73,0,1,1,2,Reject,2
2019_Hygn2o0qKX,2,100,10,1483,238,5,23,2018,16,1,44.333333333333336,0.07598529011011124,0,170,29,1,70,0,1,1,7,Accept,2
2018_H1kMMmb0-,3,69,9,1328,188,5,29,2017,19,1,27.125,0.06745688617229462,0,24,12,0,8,0,1,1,0,Reject,2
2020_SklViCEFPH,3,94,14,976,142,4,17,2019,15,1,19.0,0.04736991971731186,1,27,17,1,13,1,1,1,0,Reject,2
2018_H1bhRHeA-,2,38,4,722,107,3,20,2017,14,1,24.4,0.04723957180976868,1,34,31,1,19,1,1,1,0,Reject,2
2020_SyedHyBFwS,6,61,7,1103,154,2,37,2019,31,0,35.0,0.041534632444381714,0,49,16,1,18,1,1,1,2,Reject,2
2019_HkxCEhAqtQ,2,55,6,1113,163,4,22,2018,16,0,19.88888888888889,0.07368184626102448,0,35,19,1,48,1,1,1,0,Reject,2
2020_H1eF3kStPS,6,60,7,1095,156,2,16,2019,12,1,25.428571428571427,0.06502776592969894,0,50,16,1,20,1,1,1,1,Reject,2
2017_SJvYgH9xe,2,62,9,830,132,3,17,2016,16,1,29.0,0.05205252021551132,1,213,24,1,13,1,0,1,2,Accept,2
2019_HJGven05Y7,3,22,5,876,124,6,27,2018,21,0,30.0,0.05625990778207779,0,85,10,0,7,1,1,0,0,Accept,2
2020_BJx7N1SKvB,3,76,11,1382,209,0,32,2019,25,1,38.5,0.061997752636671066,0,60,15,0,23,0,1,1,0,Reject,2
2018_SJ8M9yup-,5,57,7,1080,166,3,17,2016,6,0,26.857142857142858,0.06935040652751923,0,44,19,1,23,0,1,1,1,Reject,3
2020_rkxmPgrKwB,4,65,8,1907,305,2,35,2019,24,1,39.0,0.06986263394355774,0,98,20,1,12,0,1,1,0,Reject,2
2018_HkNGsseC-,2,69,10,1467,217,4,38,2017,31,1,42.0,0.0713399350643158,0,87,14,0,22,0,1,1,4,Accept,2
2019_Hy4R2oRqKQ,4,58,6,1600,221,3,19,2018,10,1,26.4,0.05168869346380234,0,22,21,1,31,1,1,1,0,Reject,2
2020_SJlRF04YwB,7,70,7,952,140,3,0,0,0,1,20.0,0.059168677777051926,0,0,14,1,10,1,0,1,0,Reject,2021
2020_S1eRya4KDB,4,77,10,827,117,4,24,2019,18,1,19.571428571428573,0.04117331653833389,1,21,13,1,5,1,1,1,0,Reject,2
2020_Skg9aAEKwH,4,20,4,839,130,3,64,2019,57,0,28.4,0.05648370832204819,0,117,14,1,18,1,1,0,0,Reject,2
2020_S1eALyrYDH,5,66,8,746,110,4,36,2019,20,1,42.333333333333336,0.05236927047371864,0,42,15,1,29,1,1,1,0,Accept,2
2019_ryE98iR5tm,3,75,10,899,136,7,29,2018,17,0,26.0,0.06792424619197845,0,153,22,1,9,1,1,0,7,Accept,2
2020_SkgtbaVYvH,5,54,10,1510,239,4,42,2019,35,1,17.647058823529413,0.06667952984571457,1,425,31,1,41,1,1,1,1,Reject,2
2020_BkgYPREtPr,4,36,4,601,84,5,24,2019,14,1,19.0,0.06440754234790802,0,27,21,1,36,1,1,1,2,Accept,2
2020_HkgH0TEYwH,7,38,4,1332,193,8,83,2019,54,1,23.2,0.0713765025138855,0,81,17,1,13,1,1,0,7,Accept,2
2020_BJeFQ0NtPS,4,30,3,746,109,3,42,2019,39,1,26.6,0.05605858191847801,0,43,113,1,11,1,1,0,10,Reject,2
2020_HJlA0C4tPS,4,63,8,1708,230,2,35,2019,30,0,31.444444444444443,0.05213717371225357,1,42,14,1,31,1,1,1,4,Accept,2
2017_HJ1kmv9xx,4,78,10,716,104,3,30,2016,21,1,24.8,0.04921843484044075,0,55,28,1,31,1,1,0,0,Accept,2
2019_SkEYojRqtm,6,82,9,813,115,2,31,2018,27,1,31.5,0.06146277114748955,0,44,21,1,15,1,1,1,7,Accept,2
2019_SJerEhR5Km,2,65,7,845,117,3,25,2018,20,1,28.0,0.06863120943307877,0,108,13,0,4,1,1,0,5,Reject,2
2020_ByglLlHFDS,3,88,11,1608,239,5,28,2019,16,1,27.6,0.0630023181438446,0,40,19,1,23,0,1,1,1,Accept,2
2020_SygcSlHFvS,3,47,5,891,123,3,24,2019,20,0,27.8,0.05192451551556587,0,30,17,0,13,1,1,0,2,Reject,2
2020_SyevDaVYwr,5,71,7,1003,143,2,51,2019,40,1,19.77777777777778,0.045096345245838165,0,63,19,1,25,1,1,1,4,Reject,2
2019_B1lKS2AqtX,6,56,11,1271,183,0,40,2018,36,1,25.88888888888889,0.04763788729906082,1,52,14,1,28,1,1,1,3,Accept,2
2019_S1E3Ko09F7,4,75,10,1108,170,2,27,2018,17,0,27.0,0.06351663917303085,0,56,22,1,21,1,1,1,1,Accept,2
2019_rJl6M2C5Y7,3,68,7,1196,157,3,41,2018,35,1,27.285714285714285,0.08270621299743652,0,38,25,1,46,1,1,1,4,Reject,2
2019_B1xnPsA5KX,3,38,4,1047,141,0,20,2017,14,1,26.166666666666668,0.0648200735449791,0,37,10,0,5,1,1,0,3,Reject,3
2019_B1l9qsA5KQ,4,58,7,1569,218,5,37,2018,15,1,25.0,0.06668845564126968,0,34,9,0,22,1,1,1,0,Reject,2
2019_SJl8J30qFX,5,78,10,873,126,5,42,2018,28,1,19.285714285714285,0.05974139645695686,0,44,18,1,24,1,1,1,3,Reject,2
2019_SJeFNoRcFQ,2,73,10,1443,208,5,155,2018,95,1,38.285714285714285,0.05038014426827431,1,27,51,0,120,1,1,0,1,Reject,2
2020_SJegkkrYPS,4,77,7,899,142,7,25,2019,24,1,20.0,0.06289039552211761,0,21,23,1,20,1,1,0,0,Reject,2
2018_ryk77mbRZ,4,54,6,647,98,0,40,2017,25,1,18.666666666666668,0.0709567666053772,0,51,8,0,5,1,1,1,0,Reject,2
2020_H1e_cC4twS,3,40,4,1525,229,4,39,2020,34,1,45.333333333333336,0.05325428023934364,1,41,18,1,19,1,1,1,3,Accept,1
2020_H1ls_eSKPH,4,71,7,1210,191,3,30,2019,18,1,23.88888888888889,0.05558706447482109,0,25,13,0,4,0,1,1,3,Reject,2
2020_B1xwcyHFDr,5,69,7,1099,157,4,52,2019,45,0,31.5,0.056013986468315125,1,41,53,1,30,1,1,1,7,Accept,2
2019_HkfYOoCcYX,4,114,17,1396,202,5,29,2018,24,1,22.7,0.06469793617725372,0,21,15,1,24,1,1,1,4,Accept,2
2020_BkghKgStPH,2,76,10,1288,176,4,24,2018,14,1,20.5,0.060892749577760696,0,214,16,0,10,1,1,0,0,Reject,3
2017_rJq_YBqxx,2,70,8,1018,154,2,26,2016,21,1,20.666666666666668,0.048791658133268356,1,34,17,0,16,1,1,0,2,Reject,2
2017_S1RP6GLle,5,50,6,1743,255,3,32,2017,28,1,26.0,0.0571390725672245,0,36,23,1,23,1,1,0,4,Accept,1
2018_r1RF3ExCb,5,38,3,736,110,3,22,2017,15,1,25.0,0.05638407543301582,0,30,29,1,48,1,1,1,0,Reject,2
2019_HylVB3AqYm,3,75,11,1708,252,2,36,2018,35,1,27.454545454545453,0.06953083723783493,1,62,17,1,19,1,1,0,4,Accept,2
2020_SJeNz04tDS,2,41,4,1008,152,3,43,2019,41,0,22.444444444444443,0.0397755466401577,0,51,12,0,9,1,1,1,5,Accept,2
2018_HkbmWqxCZ,5,78,10,1040,159,0,26,2017,19,0,19.555555555555557,0.07842282950878143,0,32,16,1,11,1,1,0,0,Reject,2
2019_SJxfxnA9K7,5,59,7,928,130,5,31,2018,30,1,29.8,0.0633685514330864,0,38,16,0,11,1,1,1,2,Reject,2
